resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,0,5.237,0,0,0,4,1,blue,blue,right,1,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
right,0,0.5506,0,1,1,5,1,blue,red,left,0,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
down,0,1.363,0,2,2,3,1,green,blue,right,0,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
left,1,0.3792,0,3,3,0,1,red,red,left,1,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
right,0,0.4719,0,4,4,1,1,red,green,down,0,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
left,0,0.3685,0,5,5,2,1,green,green,down,1,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
right,0,0.4527,1,0,6,5,1,blue,red,left,0,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
left,0,0.3252,1,1,7,3,1,green,blue,right,0,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
right,0,0.2706,1,2,8,0,1,red,red,left,1,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
down,1,0.3142,1,3,9,2,1,green,green,down,1,pepe,001,2022-02-23_11h42.43.435,stroop,2021.2.3,Win32,59.84440455
